,lat,lon,speed,time,heading,cum_dist,cum_dist_pct,time_str,date_str
1660,37.819165,-88.945761667,70.66683,2023-05-28 19:16:41+00:00,1.32,19.97,74.9,07:16:41 PM,"Sun, May 28 2023"
1661,37.819446667,-88.945765,70.66683,2023-05-28 19:16:42+00:00,359.33,19.99,74.98,07:16:42 PM,"Sun, May 28 2023"
1662,37.819735,-88.945755,71.91955,2023-05-28 19:16:43+00:00,1.97,20.01,75.05,07:16:43 PM,"Sun, May 28 2023"
1663,37.820026667,-88.94575,72.50117,2023-05-28 19:16:44+00:00,0.97,20.03,75.13,07:16:44 PM,"Sun, May 28 2023"
1664,37.820321667,-88.945738333,72.72487,2023-05-28 19:16:45+00:00,2.25,20.05,75.2,07:16:45 PM,"Sun, May 28 2023"
1665,37.820615,-88.945721667,73.08279,2023-05-28 19:16:46+00:00,3.23,20.07,75.28,07:16:46 PM,"Sun, May 28 2023"
1666,37.820908333,-88.945708333,73.30649000000001,2023-05-28 19:16:47+00:00,2.58,20.09,75.36,07:16:47 PM,"Sun, May 28 2023"
1667,37.821205,-88.945693333,73.64204000000001,2023-05-28 19:16:48+00:00,2.87,20.11,75.43,07:16:48 PM,"Sun, May 28 2023"
1668,37.8215,-88.945671667,73.88811000000001,2023-05-28 19:16:49+00:00,4.17,20.13,75.51,07:16:49 PM,"Sun, May 28 2023"
1669,37.821798333,-88.945646667,74.33551,2023-05-28 19:16:50+00:00,4.75,20.15,75.59,07:16:50 PM,"Sun, May 28 2023"
1670,37.822096667,-88.945618333,74.80528,2023-05-28 19:16:51+00:00,5.38,20.17,75.67,07:16:51 PM,"Sun, May 28 2023"
1671,37.822403333,-88.945593333,75.94615,2023-05-28 19:16:52+00:00,4.63,20.19,75.75,07:16:52 PM,"Sun, May 28 2023"
1672,37.822706667,-88.945566667,75.72245000000001,2023-05-28 19:16:53+00:00,4.99,20.21,75.82,07:16:53 PM,"Sun, May 28 2023"
1673,37.823013333,-88.94554,75.38690000000001,2023-05-28 19:16:54+00:00,4.93,20.23,75.9,07:16:54 PM,"Sun, May 28 2023"
1674,37.823316667,-88.945515,75.02898,2023-05-28 19:16:55+00:00,4.68,20.25,75.98,07:16:55 PM,"Sun, May 28 2023"
1675,37.823616667,-88.945485,75.38690000000001,2023-05-28 19:16:56+00:00,5.67,20.28,76.06,07:16:56 PM,"Sun, May 28 2023"
1676,37.823916667,-88.94546,75.8343,2023-05-28 19:16:57+00:00,4.73,20.3,76.14,07:16:57 PM,"Sun, May 28 2023"
1677,37.824223333,-88.945445,76.08037,2023-05-28 19:16:58+00:00,2.78,20.32,76.22,07:16:58 PM,"Sun, May 28 2023"
1678,37.824528333,-88.945421667,75.49875,2023-05-28 19:16:59+00:00,4.34,20.34,76.3,07:16:59 PM,"Sun, May 28 2023"
1679,37.824828333,-88.945405,75.8343,2023-05-28 19:17:00+00:00,3.15,20.36,76.38,07:17:00 PM,"Sun, May 28 2023"
1680,37.825133333,-88.94538,76.08037,2023-05-28 19:17:01+00:00,4.65,20.38,76.45,07:17:01 PM,"Sun, May 28 2023"
1681,37.825445,-88.945351667,76.86332,2023-05-28 19:17:02+00:00,5.15,20.4,76.54,07:17:02 PM,"Sun, May 28 2023"
1682,37.825746667,-88.945323333,77.55679,2023-05-28 19:17:03+00:00,5.32,20.42,76.61,07:17:03 PM,"Sun, May 28 2023"
1683,37.82606,-88.945295,77.22124000000001,2023-05-28 19:17:04+00:00,5.13,20.45,76.7,07:17:04 PM,"Sun, May 28 2023"
1684,37.82637,-88.94528,76.75147000000001,2023-05-28 19:17:05+00:00,2.75,20.47,76.78,07:17:05 PM,"Sun, May 28 2023"
1685,37.826678333,-88.945258333,75.25268,2023-05-28 19:17:06+00:00,3.99,20.49,76.86,07:17:06 PM,"Sun, May 28 2023"
1686,37.82698,-88.945236667,75.14083000000001,2023-05-28 19:17:07+00:00,4.07,20.51,76.93,07:17:07 PM,"Sun, May 28 2023"
1687,37.827285,-88.94521,75.14083000000001,2023-05-28 19:17:08+00:00,4.96,20.53,77.01,07:17:08 PM,"Sun, May 28 2023"
1688,37.827586667,-88.945185,74.69343,2023-05-28 19:17:09+00:00,4.7,20.55,77.09,07:17:09 PM,"Sun, May 28 2023"
1689,37.827886667,-88.94516,73.75389,2023-05-28 19:17:10+00:00,4.72,20.57,77.17,07:17:10 PM,"Sun, May 28 2023"
1690,37.828181667,-88.94514,74.33551,2023-05-28 19:17:11+00:00,3.85,20.59,77.25,07:17:11 PM,"Sun, May 28 2023"
1691,37.82848,-88.94511,74.33551,2023-05-28 19:17:12+00:00,5.69,20.61,77.32,07:17:12 PM,"Sun, May 28 2023"
1692,37.828778333,-88.945083333,73.30649000000001,2023-05-28 19:17:13+00:00,5.07,20.63,77.4,07:17:13 PM,"Sun, May 28 2023"
1693,37.829078333,-88.945058333,73.88811000000001,2023-05-28 19:17:14+00:00,4.72,20.65,77.48,07:17:14 PM,"Sun, May 28 2023"
1694,37.829375,-88.945035,73.08279,2023-05-28 19:17:15+00:00,4.46,20.67,77.56,07:17:15 PM,"Sun, May 28 2023"
1695,37.829675,-88.945015,73.64204000000001,2023-05-28 19:17:16+00:00,3.78,20.7,77.63,07:17:16 PM,"Sun, May 28 2023"
1696,37.82997,-88.944993333,73.08279,2023-05-28 19:17:17+00:00,4.16,20.72,77.71,07:17:17 PM,"Sun, May 28 2023"
1697,37.830261667,-88.94498,72.50117,2023-05-28 19:17:18+00:00,2.59,20.74,77.79,07:17:18 PM,"Sun, May 28 2023"
1698,37.830558333,-88.944956667,72.72487,2023-05-28 19:17:19+00:00,4.46,20.76,77.86,07:17:19 PM,"Sun, May 28 2023"
1699,37.830843333,-88.944945,71.69585,2023-05-28 19:17:20+00:00,2.32,20.78,77.94,07:17:20 PM,"Sun, May 28 2023"
1700,37.831125,-88.944923333,70.30891,2023-05-28 19:17:21+00:00,4.36,20.8,78.01,07:17:21 PM,"Sun, May 28 2023"
1701,37.831408333,-88.944901667,71.11423,2023-05-28 19:17:22+00:00,4.33,20.82,78.08,07:17:22 PM,"Sun, May 28 2023"
1702,37.8317,-88.94488,70.89053000000001,2023-05-28 19:17:23+00:00,4.21,20.84,78.16,07:17:23 PM,"Sun, May 28 2023"
1703,37.831985,-88.94486,71.33793,2023-05-28 19:17:24+00:00,3.98,20.86,78.23,07:17:24 PM,"Sun, May 28 2023"
1704,37.832265,-88.944846667,70.19706000000001,2023-05-28 19:17:25+00:00,2.7,20.87,78.31,07:17:25 PM,"Sun, May 28 2023"
1705,37.832543333,-88.944828333,70.30891,2023-05-28 19:17:26+00:00,3.74,20.89,78.38,07:17:26 PM,"Sun, May 28 2023"
1706,37.83283,-88.944801667,70.77868000000001,2023-05-28 19:17:27+00:00,5.27,20.91,78.45,07:17:27 PM,"Sun, May 28 2023"
1707,37.833116667,-88.94478,70.30891,2023-05-28 19:17:28+00:00,4.28,20.93,78.53,07:17:28 PM,"Sun, May 28 2023"
1708,37.833393333,-88.944753333,70.19706000000001,2023-05-28 19:17:29+00:00,5.46,20.95,78.6,07:17:29 PM,"Sun, May 28 2023"
1709,37.833671667,-88.944735,68.92197,2023-05-28 19:17:30+00:00,3.73,20.97,78.67,07:17:30 PM,"Sun, May 28 2023"
1710,37.833946667,-88.944715,68.92197,2023-05-28 19:17:31+00:00,4.12,20.99,78.74,07:17:31 PM,"Sun, May 28 2023"
1711,37.834216667,-88.944693333,68.58642,2023-05-28 19:17:32+00:00,4.55,21.01,78.81,07:17:32 PM,"Sun, May 28 2023"
1712,37.834483333,-88.94468,69.16804,2023-05-28 19:17:33+00:00,2.84,21.03,78.88,07:17:33 PM,"Sun, May 28 2023"
1713,37.834763333,-88.944658333,69.16804,2023-05-28 19:17:34+00:00,4.38,21.05,78.96,07:17:34 PM,"Sun, May 28 2023"
1714,37.835045,-88.944631667,69.61544,2023-05-28 19:17:35+00:00,5.36,21.07,79.03,07:17:35 PM,"Sun, May 28 2023"
1715,37.835328333,-88.944608333,70.08521,2023-05-28 19:17:36+00:00,4.66,21.09,79.1,07:17:36 PM,"Sun, May 28 2023"
1716,37.835601667,-88.94459,69.05619,2023-05-28 19:17:37+00:00,3.8,21.11,79.17,07:17:37 PM,"Sun, May 28 2023"
1717,37.835878333,-88.94456,69.16804,2023-05-28 19:17:38+00:00,6.13,21.13,79.25,07:17:38 PM,"Sun, May 28 2023"
1718,37.836161667,-88.944533333,69.39174,2023-05-28 19:17:39+00:00,5.33,21.14,79.32,07:17:39 PM,"Sun, May 28 2023"
1719,37.836445,-88.944508333,69.05619,2023-05-28 19:17:40+00:00,5.0,21.16,79.39,07:17:40 PM,"Sun, May 28 2023"
1720,37.836723333,-88.944485,68.58642,2023-05-28 19:17:41+00:00,4.75,21.18,79.47,07:17:41 PM,"Sun, May 28 2023"
1721,37.836998333,-88.944463333,67.66925,2023-05-28 19:17:42+00:00,4.46,21.2,79.54,07:17:42 PM,"Sun, May 28 2023"
1722,37.837288333,-88.944435,67.89295000000001,2023-05-28 19:17:43+00:00,5.53,21.22,79.61,07:17:43 PM,"Sun, May 28 2023"
1723,37.837563333,-88.944411667,67.5574,2023-05-28 19:17:44+00:00,4.8,21.24,79.68,07:17:44 PM,"Sun, May 28 2023"
1724,37.837838333,-88.944386667,68.13902,2023-05-28 19:17:45+00:00,5.14,21.26,79.76,07:17:45 PM,"Sun, May 28 2023"
1725,37.838111667,-88.944368333,68.47457,2023-05-28 19:17:46+00:00,3.8,21.28,79.83,07:17:46 PM,"Sun, May 28 2023"
1726,37.838386667,-88.944346667,68.47457,2023-05-28 19:17:47+00:00,4.46,21.3,79.9,07:17:47 PM,"Sun, May 28 2023"
1727,37.838661667,-88.944325,68.69827000000001,2023-05-28 19:17:48+00:00,4.46,21.32,79.97,07:17:48 PM,"Sun, May 28 2023"
1728,37.838938333,-88.944303333,68.81012000000001,2023-05-28 19:17:49+00:00,4.43,21.34,80.04,07:17:49 PM,"Sun, May 28 2023"
1729,37.839215,-88.944281667,68.58642,2023-05-28 19:17:50+00:00,4.43,21.36,80.11,07:17:50 PM,"Sun, May 28 2023"
1730,37.839491667,-88.944256667,69.50359,2023-05-28 19:17:51+00:00,5.11,21.38,80.19,07:17:51 PM,"Sun, May 28 2023"
1731,37.839771667,-88.944231667,69.97336,2023-05-28 19:17:52+00:00,5.05,21.39,80.26,07:17:52 PM,"Sun, May 28 2023"
1732,37.840051667,-88.944205,70.08521,2023-05-28 19:17:53+00:00,5.39,21.41,80.33,07:17:53 PM,"Sun, May 28 2023"
1733,37.840333333,-88.94418,69.61544,2023-05-28 19:17:54+00:00,5.02,21.43,80.4,07:17:54 PM,"Sun, May 28 2023"
1734,37.840613333,-88.944155,69.86151000000001,2023-05-28 19:17:55+00:00,5.05,21.45,80.48,07:17:55 PM,"Sun, May 28 2023"
1735,37.840895,-88.944126667,70.08521,2023-05-28 19:17:56+00:00,5.69,21.47,80.55,07:17:56 PM,"Sun, May 28 2023"
1736,37.841176667,-88.944116667,70.08521,2023-05-28 19:17:57+00:00,2.01,21.49,80.62,07:17:57 PM,"Sun, May 28 2023"
1737,37.84147,-88.944095,70.30891,2023-05-28 19:17:58+00:00,4.18,21.51,80.7,07:17:58 PM,"Sun, May 28 2023"
1738,37.84175,-88.944061667,69.86151000000001,2023-05-28 19:17:59+00:00,6.72,21.53,80.77,07:17:59 PM,"Sun, May 28 2023"
1739,37.842028333,-88.944033333,70.42076,2023-05-28 19:18:00+00:00,5.75,21.55,80.84,07:18:00 PM,"Sun, May 28 2023"
1740,37.842301667,-88.944003333,69.74966,2023-05-28 19:18:01+00:00,6.2,21.57,80.92,07:18:01 PM,"Sun, May 28 2023"
1741,37.842591667,-88.943975,69.97336,2023-05-28 19:18:02+00:00,5.52,21.59,80.99,07:18:02 PM,"Sun, May 28 2023"
1742,37.842865,-88.943958333,70.77868000000001,2023-05-28 19:18:03+00:00,3.45,21.61,81.06,07:18:03 PM,"Sun, May 28 2023"
1743,37.84315,-88.943935,69.61544,2023-05-28 19:18:04+00:00,4.63,21.63,81.14,07:18:04 PM,"Sun, May 28 2023"
1744,37.843416667,-88.943908333,68.92197,2023-05-28 19:18:05+00:00,5.65,21.65,81.21,07:18:05 PM,"Sun, May 28 2023"
1745,37.843708333,-88.943886667,69.16804,2023-05-28 19:18:06+00:00,4.2,21.67,81.28,07:18:06 PM,"Sun, May 28 2023"
1746,37.84399,-88.943875,68.47457,2023-05-28 19:18:07+00:00,2.35,21.69,81.35,07:18:07 PM,"Sun, May 28 2023"
1747,37.84426,-88.943851667,68.47457,2023-05-28 19:18:08+00:00,4.89,21.71,81.42,07:18:08 PM,"Sun, May 28 2023"
1748,37.844536667,-88.943826667,68.92197,2023-05-28 19:18:09+00:00,5.11,21.72,81.5,07:18:09 PM,"Sun, May 28 2023"
1749,37.844825,-88.943803333,69.16804,2023-05-28 19:18:10+00:00,4.58,21.74,81.57,07:18:10 PM,"Sun, May 28 2023"
1750,37.84511,-88.943783333,69.74966,2023-05-28 19:18:11+00:00,3.97,21.76,81.65,07:18:11 PM,"Sun, May 28 2023"
1751,37.84539,-88.943758333,70.30891,2023-05-28 19:18:12+00:00,5.05,21.78,81.72,07:18:12 PM,"Sun, May 28 2023"
1752,37.845668333,-88.943733333,69.39174,2023-05-28 19:18:13+00:00,5.08,21.8,81.79,07:18:13 PM,"Sun, May 28 2023"
1753,37.845946667,-88.943716667,69.61544,2023-05-28 19:18:14+00:00,3.39,21.82,81.86,07:18:14 PM,"Sun, May 28 2023"
1754,37.846226667,-88.943695,69.05619,2023-05-28 19:18:15+00:00,4.38,21.84,81.94,07:18:15 PM,"Sun, May 28 2023"
1755,37.846505,-88.943673333,69.27989,2023-05-28 19:18:16+00:00,4.4,21.86,82.01,07:18:16 PM,"Sun, May 28 2023"
1756,37.846778333,-88.943656667,69.27989,2023-05-28 19:18:17+00:00,3.45,21.88,82.08,07:18:17 PM,"Sun, May 28 2023"
1757,37.847055,-88.943633333,69.86151000000001,2023-05-28 19:18:18+00:00,4.77,21.9,82.15,07:18:18 PM,"Sun, May 28 2023"
1758,37.847335,-88.943611667,69.39174,2023-05-28 19:18:19+00:00,4.38,21.92,82.22,07:18:19 PM,"Sun, May 28 2023"
1759,37.847615,-88.943586667,69.74966,2023-05-28 19:18:20+00:00,5.05,21.94,82.3,07:18:20 PM,"Sun, May 28 2023"
1760,37.847895,-88.943561667,69.39174,2023-05-28 19:18:21+00:00,5.05,21.96,82.37,07:18:21 PM,"Sun, May 28 2023"
1761,37.848175,-88.943543333,69.97336,2023-05-28 19:18:22+00:00,3.7,21.98,82.44,07:18:22 PM,"Sun, May 28 2023"
1762,37.848448333,-88.94352,69.61544,2023-05-28 19:18:23+00:00,4.83,22.0,82.51,07:18:23 PM,"Sun, May 28 2023"
1763,37.848728333,-88.943496667,68.69827000000001,2023-05-28 19:18:24+00:00,4.71,22.02,82.59,07:18:24 PM,"Sun, May 28 2023"
1764,37.849001667,-88.94347,68.36272,2023-05-28 19:18:25+00:00,5.51,22.03,82.66,07:18:25 PM,"Sun, May 28 2023"
1765,37.849275,-88.943448333,68.69827000000001,2023-05-28 19:18:26+00:00,4.48,22.05,82.73,07:18:26 PM,"Sun, May 28 2023"
1766,37.849551667,-88.943425,68.25087,2023-05-28 19:18:27+00:00,4.77,22.07,82.8,07:18:27 PM,"Sun, May 28 2023"
1767,37.849828333,-88.943398333,69.39174,2023-05-28 19:18:28+00:00,5.44,22.09,82.87,07:18:28 PM,"Sun, May 28 2023"
1768,37.850106667,-88.943376667,69.74966,2023-05-28 19:18:29+00:00,4.4,22.11,82.94,07:18:29 PM,"Sun, May 28 2023"
1769,37.850391667,-88.943351667,69.74966,2023-05-28 19:18:30+00:00,4.96,22.13,83.02,07:18:30 PM,"Sun, May 28 2023"
1770,37.850671667,-88.943326667,68.69827000000001,2023-05-28 19:18:31+00:00,5.04,22.15,83.09,07:18:31 PM,"Sun, May 28 2023"
1771,37.850948333,-88.943306667,68.47457,2023-05-28 19:18:32+00:00,4.09,22.17,83.16,07:18:32 PM,"Sun, May 28 2023"
1772,37.851215,-88.943286667,68.25087,2023-05-28 19:18:33+00:00,4.24,22.19,83.23,07:18:33 PM,"Sun, May 28 2023"
1773,37.851491667,-88.943266667,69.16804,2023-05-28 19:18:34+00:00,4.09,22.21,83.3,07:18:34 PM,"Sun, May 28 2023"
1774,37.85177,-88.943246667,68.36272,2023-05-28 19:18:35+00:00,4.06,22.23,83.38,07:18:35 PM,"Sun, May 28 2023"
1775,37.852048333,-88.943226667,68.47457,2023-05-28 19:18:36+00:00,4.06,22.25,83.45,07:18:36 PM,"Sun, May 28 2023"
1776,37.852321667,-88.943206667,68.47457,2023-05-28 19:18:37+00:00,4.14,22.26,83.52,07:18:37 PM,"Sun, May 28 2023"
1777,37.852603333,-88.943185,69.61544,2023-05-28 19:18:38+00:00,4.35,22.28,83.59,07:18:38 PM,"Sun, May 28 2023"
1778,37.852888333,-88.94316,70.66683,2023-05-28 19:18:39+00:00,4.95,22.3,83.67,07:18:39 PM,"Sun, May 28 2023"
1779,37.853176667,-88.943133333,71.22608,2023-05-28 19:18:40+00:00,5.22,22.32,83.74,07:18:40 PM,"Sun, May 28 2023"
1780,37.853461667,-88.943101667,71.584,2023-05-28 19:18:41+00:00,6.27,22.34,83.82,07:18:41 PM,"Sun, May 28 2023"
1781,37.853738333,-88.943076667,71.47215,2023-05-28 19:18:42+00:00,5.1,22.36,83.89,07:18:42 PM,"Sun, May 28 2023"
1782,37.854028333,-88.943051667,72.38932,2023-05-28 19:18:43+00:00,4.87,22.38,83.96,07:18:43 PM,"Sun, May 28 2023"
1783,37.85432,-88.94303,73.19464,2023-05-28 19:18:44+00:00,4.2,22.4,84.04,07:18:44 PM,"Sun, May 28 2023"
1784,37.854615,-88.943011667,73.08279,2023-05-28 19:18:45+00:00,3.51,22.42,84.12,07:18:45 PM,"Sun, May 28 2023"
1785,37.854908333,-88.942985,74.22366000000001,2023-05-28 19:18:46+00:00,5.13,22.44,84.19,07:18:46 PM,"Sun, May 28 2023"
1786,37.8552,-88.94296,73.75389,2023-05-28 19:18:47+00:00,4.84,22.46,84.27,07:18:47 PM,"Sun, May 28 2023"
1787,37.855495,-88.942933333,74.22366000000001,2023-05-28 19:18:48+00:00,5.1,22.48,84.34,07:18:48 PM,"Sun, May 28 2023"
1788,37.855798333,-88.942906667,75.14083000000001,2023-05-28 19:18:49+00:00,4.96,22.51,84.42,07:18:49 PM,"Sun, May 28 2023"
1789,37.856098333,-88.942881667,75.38690000000001,2023-05-28 19:18:50+00:00,4.71,22.53,84.5,07:18:50 PM,"Sun, May 28 2023"
1790,37.856401667,-88.942858333,75.49875,2023-05-28 19:18:51+00:00,4.34,22.55,84.58,07:18:51 PM,"Sun, May 28 2023"
1791,37.856701667,-88.942835,75.02898,2023-05-28 19:18:52+00:00,4.39,22.57,84.66,07:18:52 PM,"Sun, May 28 2023"
1792,37.857001667,-88.942815,75.02898,2023-05-28 19:18:53+00:00,3.77,22.59,84.74,07:18:53 PM,"Sun, May 28 2023"
1793,37.857308333,-88.94279,74.69343,2023-05-28 19:18:54+00:00,4.6,22.61,84.82,07:18:54 PM,"Sun, May 28 2023"
1794,37.85761,-88.942765,74.80528,2023-05-28 19:18:55+00:00,4.68,22.63,84.89,07:18:55 PM,"Sun, May 28 2023"
1795,37.85791,-88.94274,72.16562,2023-05-28 19:18:56+00:00,4.7,22.65,84.97,07:18:56 PM,"Sun, May 28 2023"
1796,37.858203333,-88.942718333,73.19464,2023-05-28 19:18:57+00:00,4.17,22.67,85.05,07:18:57 PM,"Sun, May 28 2023"
1797,37.858496667,-88.942695,73.64204000000001,2023-05-28 19:18:58+00:00,4.49,22.69,85.12,07:18:58 PM,"Sun, May 28 2023"
1798,37.858788333,-88.942676667,73.19464,2023-05-28 19:18:59+00:00,3.55,22.71,85.2,07:18:59 PM,"Sun, May 28 2023"
1799,37.859075,-88.942655,72.27747000000001,2023-05-28 19:19:00+00:00,4.27,22.73,85.27,07:19:00 PM,"Sun, May 28 2023"
1800,37.859368333,-88.94263,72.61302,2023-05-28 19:19:01+00:00,4.81,22.75,85.35,07:19:01 PM,"Sun, May 28 2023"
1801,37.859665,-88.942606667,73.08279,2023-05-28 19:19:02+00:00,4.44,22.77,85.43,07:19:02 PM,"Sun, May 28 2023"
1802,37.859963333,-88.942581667,73.30649000000001,2023-05-28 19:19:03+00:00,4.73,22.79,85.51,07:19:03 PM,"Sun, May 28 2023"
1803,37.86026,-88.942556667,72.50117,2023-05-28 19:19:04+00:00,4.75,22.81,85.58,07:19:04 PM,"Sun, May 28 2023"
1804,37.86055,-88.942533333,72.05377,2023-05-28 19:19:05+00:00,4.54,22.83,85.66,07:19:05 PM,"Sun, May 28 2023"
1805,37.86084,-88.94251,71.33793,2023-05-28 19:19:06+00:00,4.54,22.85,85.73,07:19:06 PM,"Sun, May 28 2023"
1806,37.861126667,-88.942488333,71.22608,2023-05-28 19:19:07+00:00,4.27,22.87,85.81,07:19:07 PM,"Sun, May 28 2023"
1807,37.861408333,-88.942465,71.91955,2023-05-28 19:19:08+00:00,4.67,22.89,85.88,07:19:08 PM,"Sun, May 28 2023"
1808,37.861693333,-88.942445,72.05377,2023-05-28 19:19:09+00:00,3.96,22.91,85.96,07:19:09 PM,"Sun, May 28 2023"
1809,37.861985,-88.942423333,72.72487,2023-05-28 19:19:10+00:00,4.19,22.93,86.03,07:19:10 PM,"Sun, May 28 2023"
1810,37.862278333,-88.9424,72.72487,2023-05-28 19:19:11+00:00,4.49,22.95,86.11,07:19:11 PM,"Sun, May 28 2023"
1811,37.862568333,-88.94238,72.61302,2023-05-28 19:19:12+00:00,3.89,22.97,86.18,07:19:12 PM,"Sun, May 28 2023"
1812,37.862853333,-88.942356667,72.97094,2023-05-28 19:19:13+00:00,4.62,22.99,86.26,07:19:13 PM,"Sun, May 28 2023"
1813,37.863148333,-88.942335,73.30649000000001,2023-05-28 19:19:14+00:00,4.14,23.01,86.33,07:19:14 PM,"Sun, May 28 2023"
1814,37.863441667,-88.942311667,73.88811000000001,2023-05-28 19:19:15+00:00,4.49,23.03,86.41,07:19:15 PM,"Sun, May 28 2023"
1815,37.863731667,-88.942291667,73.75389,2023-05-28 19:19:16+00:00,3.89,23.05,86.48,07:19:16 PM,"Sun, May 28 2023"
1816,37.86402,-88.942273333,73.64204000000001,2023-05-28 19:19:17+00:00,3.59,23.07,86.56,07:19:17 PM,"Sun, May 28 2023"
1817,37.864313333,-88.94225,73.88811000000001,2023-05-28 19:19:18+00:00,4.49,23.09,86.64,07:19:18 PM,"Sun, May 28 2023"
1818,37.864611667,-88.942223333,73.88811000000001,2023-05-28 19:19:19+00:00,5.04,23.12,86.71,07:19:19 PM,"Sun, May 28 2023"
1819,37.864908333,-88.9422,74.44736,2023-05-28 19:19:20+00:00,4.44,23.14,86.79,07:19:20 PM,"Sun, May 28 2023"
1820,37.865208333,-88.942176667,73.99996,2023-05-28 19:19:21+00:00,4.39,23.16,86.87,07:19:21 PM,"Sun, May 28 2023"
1821,37.865493333,-88.942156667,72.38932,2023-05-28 19:19:22+00:00,3.96,23.18,86.94,07:19:22 PM,"Sun, May 28 2023"
1822,37.865781667,-88.942133333,73.08279,2023-05-28 19:19:23+00:00,4.56,23.2,87.02,07:19:23 PM,"Sun, May 28 2023"
1823,37.866075,-88.942115,72.83672000000001,2023-05-28 19:19:24+00:00,3.53,23.22,87.09,07:19:24 PM,"Sun, May 28 2023"
1824,37.866371667,-88.942085,73.30649000000001,2023-05-28 19:19:25+00:00,5.69,23.24,87.17,07:19:25 PM,"Sun, May 28 2023"
1825,37.866668333,-88.94206,73.19464,2023-05-28 19:19:26+00:00,4.75,23.26,87.25,07:19:26 PM,"Sun, May 28 2023"
1826,37.86696,-88.942041667,72.61302,2023-05-28 19:19:27+00:00,3.55,23.28,87.32,07:19:27 PM,"Sun, May 28 2023"
1827,37.867246667,-88.942018333,72.16562,2023-05-28 19:19:28+00:00,4.59,23.3,87.4,07:19:28 PM,"Sun, May 28 2023"
1828,37.867541667,-88.941996667,73.41834,2023-05-28 19:19:29+00:00,4.14,23.32,87.47,07:19:29 PM,"Sun, May 28 2023"
1829,37.867836667,-88.941976667,72.16562,2023-05-28 19:19:30+00:00,3.82,23.34,87.55,07:19:30 PM,"Sun, May 28 2023"
1830,37.868128333,-88.941953333,71.22608,2023-05-28 19:19:31+00:00,4.51,23.36,87.63,07:19:31 PM,"Sun, May 28 2023"
1831,37.868416667,-88.941928333,71.33793,2023-05-28 19:19:32+00:00,4.88,23.38,87.7,07:19:32 PM,"Sun, May 28 2023"
1832,37.868705,-88.9419,71.584,2023-05-28 19:19:33+00:00,5.53,23.4,87.78,07:19:33 PM,"Sun, May 28 2023"
1833,37.868991667,-88.941873333,71.80770000000001,2023-05-28 19:19:34+00:00,5.24,23.42,87.85,07:19:34 PM,"Sun, May 28 2023"
1834,37.86928,-88.94185,70.55498,2023-05-28 19:19:35+00:00,4.56,23.44,87.93,07:19:35 PM,"Sun, May 28 2023"
1835,37.869566667,-88.941826667,70.42076,2023-05-28 19:19:36+00:00,4.59,23.46,88.0,07:19:36 PM,"Sun, May 28 2023"
1836,37.869851667,-88.941803333,70.66683,2023-05-28 19:19:37+00:00,4.61,23.48,88.07,07:19:37 PM,"Sun, May 28 2023"
1837,37.870131667,-88.941778333,70.66683,2023-05-28 19:19:38+00:00,5.03,23.5,88.15,07:19:38 PM,"Sun, May 28 2023"
1838,37.870413333,-88.941758333,71.00238,2023-05-28 19:19:39+00:00,4.0,23.52,88.22,07:19:39 PM,"Sun, May 28 2023"
1839,37.870698333,-88.94174,71.11423,2023-05-28 19:19:40+00:00,3.63,23.54,88.29,07:19:40 PM,"Sun, May 28 2023"
1840,37.870981667,-88.941718333,71.80770000000001,2023-05-28 19:19:41+00:00,4.31,23.56,88.37,07:19:41 PM,"Sun, May 28 2023"
1841,37.87127,-88.941696667,71.584,2023-05-28 19:19:42+00:00,4.23,23.58,88.44,07:19:42 PM,"Sun, May 28 2023"
1842,37.871558333,-88.94167,71.47215,2023-05-28 19:19:43+00:00,5.21,23.6,88.52,07:19:43 PM,"Sun, May 28 2023"
1843,37.871845,-88.941645,71.11423,2023-05-28 19:19:44+00:00,4.91,23.62,88.59,07:19:44 PM,"Sun, May 28 2023"
1844,37.872126667,-88.941621667,71.22608,2023-05-28 19:19:45+00:00,4.67,23.64,88.67,07:19:45 PM,"Sun, May 28 2023"
1845,37.872415,-88.9416,71.80770000000001,2023-05-28 19:19:46+00:00,4.23,23.66,88.74,07:19:46 PM,"Sun, May 28 2023"
1846,37.8727,-88.94157,72.61302,2023-05-28 19:19:47+00:00,5.92,23.68,88.82,07:19:47 PM,"Sun, May 28 2023"
1847,37.872991667,-88.941545,73.41834,2023-05-28 19:19:48+00:00,4.83,23.7,88.89,07:19:48 PM,"Sun, May 28 2023"
1848,37.873296667,-88.941525,73.88811000000001,2023-05-28 19:19:49+00:00,3.7,23.72,88.97,07:19:49 PM,"Sun, May 28 2023"
1849,37.873593333,-88.941501667,72.97094,2023-05-28 19:19:50+00:00,4.43,23.74,89.05,07:19:50 PM,"Sun, May 28 2023"
1850,37.873881667,-88.941476667,72.27747000000001,2023-05-28 19:19:51+00:00,4.88,23.76,89.12,07:19:51 PM,"Sun, May 28 2023"
1851,37.87417,-88.941451667,71.584,2023-05-28 19:19:52+00:00,4.88,23.78,89.2,07:19:52 PM,"Sun, May 28 2023"
1852,37.874458333,-88.941428333,71.11423,2023-05-28 19:19:53+00:00,4.56,23.8,89.27,07:19:53 PM,"Sun, May 28 2023"
1853,37.874738333,-88.94142,71.69585,2023-05-28 19:19:54+00:00,1.68,23.82,89.34,07:19:54 PM,"Sun, May 28 2023"
